publisher	publisherLabel	doi
http://www.wikidata.org/entity/Q926062	Chemical Society of Japan	10.1246
http://www.wikidata.org/entity/Q926062	Chemical Society of Japan	10.20963
http://www.wikidata.org/entity/Q5061054	Central European University Press	10.7829
http://www.wikidata.org/entity/Q33122018	Hosokawa Powder Technology Foundation	10.14356
http://www.wikidata.org/entity/Q7894375	Universidade Federal de Goiás	10.5216
http://www.wikidata.org/entity/Q6754778	Maranatha Christian University	10.28932
http://www.wikidata.org/entity/Q7092097	Oncology Nursing Society	10.1188
http://www.wikidata.org/entity/Q5326610	Early Childhood Australia	10.23965
http://www.wikidata.org/entity/Q2453446	Ostroh Academy	10.25264
http://www.wikidata.org/entity/Q10299478	University Institute of Psychological, Social and Life Sciences	10.14417
http://www.wikidata.org/entity/Q113788	Kazan Federal University	10.26907
http://www.wikidata.org/entity/Q11148583	Zhejiang University Press	10.1631
http://www.wikidata.org/entity/Q1127934	Society for Neuroscience	10.1523
http://www.wikidata.org/entity/Q7432497	School of Management Sciences, Lucknow	10.21567
http://www.wikidata.org/entity/Q27722662	Journal of Pure & Applied Microbiology	10.22207
http://www.wikidata.org/entity/Q30297410	Shanghai Institute of Ceramics	10.15541
http://www.wikidata.org/entity/Q7318375	Review of International Law and Politics	10.19096
http://www.wikidata.org/entity/Q1479937	Stanford University Press	10.11126
http://www.wikidata.org/entity/Q1479937	Stanford University Press	10.21627
http://www.wikidata.org/entity/Q30259226	CO2CRC	10.5341
http://www.wikidata.org/entity/Q4064597	Amur State University	10.22250
http://www.wikidata.org/entity/Q10376685	Q10376685	10.4301
http://www.wikidata.org/entity/Q10376685	Q10376685	10.5748
http://www.wikidata.org/entity/Q5327300	Earthscan	10.3763
http://www.wikidata.org/entity/Q2496046	University of Dubrovnik	10.17818
http://www.wikidata.org/entity/Q4742915	American Accounting Association	10.2308
http://www.wikidata.org/entity/Q5855121	Q5855121	10.17126
http://www.wikidata.org/entity/Q7259516	Pulmonary Hypertension Association	10.21693
http://www.wikidata.org/entity/Q30272196	Indian Academy of Neurosciences	10.5214
http://www.wikidata.org/entity/Q33112658	Chelonian Research Foundation	10.3854
http://www.wikidata.org/entity/Q19726445	Q19726445	10.21274
http://www.wikidata.org/entity/Q1601032	Publishing House of the Austrian Academy of Sciences	10.1553
http://www.wikidata.org/entity/Q7370051	Rostov State Medical University	10.21886
http://www.wikidata.org/entity/Q7976644	Wayne State University Press	10.13110
http://www.wikidata.org/entity/Q2413375	Open University	10.5456
http://www.wikidata.org/entity/Q15758274	International Journal of Computing and Information Sciences	10.21700
http://www.wikidata.org/entity/Q467061	American Thoracic Society	10.1164
http://www.wikidata.org/entity/Q467061	American Thoracic Society	10.1165
http://www.wikidata.org/entity/Q467061	American Thoracic Society	10.1513
http://www.wikidata.org/entity/Q6048780	International Bone and Mineral Society	10.1138
http://www.wikidata.org/entity/Q4809479	Association for Library Collections and Technical Services	10.5730
http://www.wikidata.org/entity/Q29673	University of Minho	10.21814
http://www.wikidata.org/entity/Q30926617	Robotics Society of Japan	10.7210
http://www.wikidata.org/entity/Q30265442	Association of Clinical Research Professionals	10.14524
http://www.wikidata.org/entity/Q20061707	Q20061707	10.15559
http://www.wikidata.org/entity/Q2063277	Polish Mathematical Society	10.14708
http://www.wikidata.org/entity/Q4745052	American Society of Animal Science	10.2527
http://www.wikidata.org/entity/Q4288276	International Society for Horticultural Science	10.17660
http://www.wikidata.org/entity/Q6837737	Michigan State University Press	10.14321
http://www.wikidata.org/entity/Q4304086	Moscow State Regional University	10.18384
http://www.wikidata.org/entity/Q10360080	Q10360080	10.9732
http://www.wikidata.org/entity/Q5302404	Dove Medical Press	10.2147
http://www.wikidata.org/entity/Q4376232	Saint Tikhon's Orthodox University	10.15382
http://www.wikidata.org/entity/Q4097540	Bryansk State University	10.22281
http://www.wikidata.org/entity/Q517861	El Bosque University	10.18270
http://www.wikidata.org/entity/Q7895764	University of Michigan Library	10.3998
http://www.wikidata.org/entity/Q4809520	Association for Slavic, East European, and Eurasian Studies	10.5612
http://www.wikidata.org/entity/Q15767152	Acta Pharmaceutica Sciencia	10.23893
http://www.wikidata.org/entity/Q3606110	Aerospace Medical Association	10.3357
http://www.wikidata.org/entity/Q9380756	Q9380756	10.7174
http://www.wikidata.org/entity/Q1807470	Voronezh State University	10.17308
http://www.wikidata.org/entity/Q7374479	Royal Microscopical Society	10.22443
http://www.wikidata.org/entity/Q5146323	College Art Association	10.3202
http://www.wikidata.org/entity/Q2308020	Atma Jaya Catholic University of Indonesia	10.25170
http://www.wikidata.org/entity/Q27727474	American medical student research journal	10.15422
http://www.wikidata.org/entity/Q241935	Oregon Historical Society	10.5403
http://www.wikidata.org/entity/Q6974063	National League for Nursing	10.5480
http://www.wikidata.org/entity/Q3267815	Binus University	10.21512
http://www.wikidata.org/entity/Q12522871	State Islamic University of Sultan Syarif Kasim II	10.24014
http://www.wikidata.org/entity/Q7260999	Purdue University Press	10.5703
http://www.wikidata.org/entity/Q10387874	Q10387874	10.21727
http://www.wikidata.org/entity/Q3303647	McFarland & Company	10.3172
http://www.wikidata.org/entity/Q25313724	Metapress	10.1092
http://www.wikidata.org/entity/Q4743044	American Association of Agricultural Education	10.5032
http://www.wikidata.org/entity/Q6040349	Institute of Governmental Studies	10.19067
http://www.wikidata.org/entity/Q727516	University of KwaZulu-Natal	10.29086
http://www.wikidata.org/entity/Q24197360	Institute of Industrial and Systems Engineers	10.21872
http://www.wikidata.org/entity/Q219694	Complutense University of Madrid	10.5209
http://www.wikidata.org/entity/Q30283657	Society for Leukocyte Biology	10.1189
http://www.wikidata.org/entity/Q2496233	University of Zadar	10.15291
http://www.wikidata.org/entity/Q539881	University of La Laguna	10.25145
http://www.wikidata.org/entity/Q3963341	Q3963341	10.3301
http://www.wikidata.org/entity/Q1628728	Saint-Petersburg State University of Architecture and Civil Engineering	10.23968
http://www.wikidata.org/entity/Q1317143	University of Louisville	10.18297
http://www.wikidata.org/entity/Q13515687	Journal of Artificial Societies and Social Simulation	10.18564
http://www.wikidata.org/entity/Q15749334	Finnish Yearbook of Population Research	10.23979
http://www.wikidata.org/entity/Q5578067	Gokhale Institute of Politics and Economics	10.21648
http://www.wikidata.org/entity/Q4914065	Bindura University of Science Education	10.21905
http://www.wikidata.org/entity/Q30264574	Horticultural Research Institute	10.24266
http://www.wikidata.org/entity/Q1989628	Oles Honchar Dnipro National University	10.15421
http://www.wikidata.org/entity/Q7186210	Philosophy Documentation Center	10.5840
http://www.wikidata.org/entity/Q30279760	Health & Medical Publishing Group	10.7196
http://www.wikidata.org/entity/Q22908309	Rewilding Europe	10.26763
http://www.wikidata.org/entity/Q6177417	Jenderal Soedirman University	10.20884
http://www.wikidata.org/entity/Q896267	Boğaziçi University	10.21773
http://www.wikidata.org/entity/Q30266568	Centre for Theoretical Physics and Astrophysics	10.9751
http://www.wikidata.org/entity/Q773989	University of Manchester Library	10.3927
http://www.wikidata.org/entity/Q11130954	Indiana University Press	10.2979
http://www.wikidata.org/entity/Q6156603	Universidad Nacional del Altiplano de Puno	10.18271
http://www.wikidata.org/entity/Q2471216	Thomas Jefferson University	10.29046
http://www.wikidata.org/entity/Q297202	American Society of Agricultural and Biological Engineers	10.13031
http://www.wikidata.org/entity/Q27726424	Animal behavior and cognition	10.26451
http://www.wikidata.org/entity/Q636074	University of Piteşti	10.26825
http://www.wikidata.org/entity/Q30296021	Economic Review Foundation	10.26447
http://www.wikidata.org/entity/Q579663	International Union of Geological Sciences	10.18814
http://www.wikidata.org/entity/Q1277776	East Carolina University	10.3776
http://www.wikidata.org/entity/Q15766889	Zoological Research	10.24272
http://www.wikidata.org/entity/Q466718	American School of Classical Studies at Athens	10.2972
http://www.wikidata.org/entity/Q6156723	Q6156723	10.29033
http://www.wikidata.org/entity/Q56860	Lithuanian University of Educational Sciences	10.15823
http://www.wikidata.org/entity/Q7896005	University of Occupational and Environmental Health Japan	10.7888
http://www.wikidata.org/entity/Q30283221	Council on Undergraduate Research	10.18833
http://www.wikidata.org/entity/Q30267138	American Epilepsy Society	10.5698
http://www.wikidata.org/entity/Q1524082	Rockefeller University Press	10.1083
http://www.wikidata.org/entity/Q1524082	Rockefeller University Press	10.1084
http://www.wikidata.org/entity/Q1524082	Rockefeller University Press	10.1085
http://www.wikidata.org/entity/Q5970156	IEA Solar Heating and Cooling Programme	10.18777
http://www.wikidata.org/entity/Q4787518	Arctic Institute of North America	10.14430
http://www.wikidata.org/entity/Q15758728	Journal of Clinical Pediatric Dentistry	10.17796
http://www.wikidata.org/entity/Q11713106	Institute of Mathematics of the PAS	10.4064
http://www.wikidata.org/entity/Q20474096	Q20474096	10.7822
http://www.wikidata.org/entity/Q5317233	Duta Wacana Christian University	10.21460
http://www.wikidata.org/entity/Q489695	National Gugak Center	10.29028
http://www.wikidata.org/entity/Q30270924	American Academy of Implant Dentistry	10.1563
http://www.wikidata.org/entity/Q7063710	Nottingham University Press	10.5661
http://www.wikidata.org/entity/Q15994994	Comparative Cognition Society	10.3819
http://www.wikidata.org/entity/Q30254787	Instytut Spawalnictwa	10.17729
http://www.wikidata.org/entity/Q6156429	Q6156429	10.18259
http://www.wikidata.org/entity/Q5535312	Geological Society of India	10.17491
http://www.wikidata.org/entity/Q4813176	Athabasca University Press	10.15215
http://www.wikidata.org/entity/Q4813176	Athabasca University Press	10.19173
http://www.wikidata.org/entity/Q8032725	Woodhead Publishing	10.1533
http://www.wikidata.org/entity/Q2003976	Polytechnic University of Valencia	10.4995
http://www.wikidata.org/entity/Q29328986	European Research Institute on Cooperative and Social Enterprises	10.5947
http://www.wikidata.org/entity/Q12511331	STMIK AMIKOM Yogyakarta	10.24076
http://www.wikidata.org/entity/Q4745030	American Society for Nutrition	10.3945
http://www.wikidata.org/entity/Q465654	American Mathematical Society	10.1090
http://www.wikidata.org/entity/Q7895315	University of Cuenca	10.18537
http://www.wikidata.org/entity/Q30294071	Fundacion Universitaria Ceipa	10.16967
http://www.wikidata.org/entity/Q29213757	Center for Studies and Research in Education, Culture and Community Action	10.18676
http://www.wikidata.org/entity/Q30298976	Fundação Otorrinolaringologia	10.7162
http://www.wikidata.org/entity/Q27877504	Instituto de Investigaciones Filológicas	10.19130
http://www.wikidata.org/entity/Q30299217	Sociedade Brasileira de Vácuo	10.17563
http://www.wikidata.org/entity/Q3041095	Duke University Press	10.1215
http://www.wikidata.org/entity/Q1468481	University of Deusto	10.18543
http://www.wikidata.org/entity/Q6294923	Journal of Central European Agriculture	10.5513
http://www.wikidata.org/entity/Q6048277	International Association for Energy Economics	10.5547
http://www.wikidata.org/entity/Q27722840	Pan African Medical Journal	10.11604
http://www.wikidata.org/entity/Q5174858	Costa Rica Institute of Technology	10.18845
http://www.wikidata.org/entity/Q3121433	Guttmacher Institute	10.1363
http://www.wikidata.org/entity/Q12482734	Q12482734	10.21002
http://www.wikidata.org/entity/Q30270870	American Research Institute for Policy Development	10.15640
http://www.wikidata.org/entity/Q641676	Naturalis	10.3767
http://www.wikidata.org/entity/Q1098100	American Society for Cell Biology	10.1091
http://www.wikidata.org/entity/Q1098100	American Society for Cell Biology	10.1187
http://www.wikidata.org/entity/Q7401915	Saint Michael College of Caraga	10.18868
http://www.wikidata.org/entity/Q2043612	Anhembi Morumbi University	10.29147
http://www.wikidata.org/entity/Q6041601	Instituto Tecnológico de Santo Domingo	10.22206
http://www.wikidata.org/entity/Q2350501	Q2350501	10.17557
http://www.wikidata.org/entity/Q3633941	Botanical Survey of India	10.20324
http://www.wikidata.org/entity/Q25238599	Cartography and Geographic Information Society	10.1559
http://www.wikidata.org/entity/Q11508498	The Oceanographic Society of Japan	10.5928
http://www.wikidata.org/entity/Q1202292	Griffith University	10.15172
http://www.wikidata.org/entity/Q582728	The New England Journal of Medicine	10.1056
http://www.wikidata.org/entity/Q5275956	Digital Preservation Coalition	10.7207
http://www.wikidata.org/entity/Q1814176	Sigma Xi	10.1511
http://www.wikidata.org/entity/Q2080179	Columbia University Press	10.7312
http://www.wikidata.org/entity/Q980502	Radiological Society of North America	10.1148
http://www.wikidata.org/entity/Q11508708	The Japan Sociological Society, JSS	10.4057
http://www.wikidata.org/entity/Q7896369	University of Sucre	10.24188
http://www.wikidata.org/entity/Q21857998	Nordic Academic Press	10.21525
http://www.wikidata.org/entity/Q4288272	International Glaciological Society	10.3189
http://www.wikidata.org/entity/Q896837	C. H. Beck	10.15358
http://www.wikidata.org/entity/Q896837	C. H. Beck	10.17104
http://www.wikidata.org/entity/Q15753124	BioResources	10.15376
http://www.wikidata.org/entity/Q73820	MIT Press	10.1162
http://www.wikidata.org/entity/Q73820	MIT Press	10.7551
http://www.wikidata.org/entity/Q27724403	Southern med review	10.5655
http://www.wikidata.org/entity/Q7896530	University of Veterinary and Pharmaceutical Sciences, Brno	10.2754
http://www.wikidata.org/entity/Q4811129	International Atatürk-Alatoo University	10.17015
http://www.wikidata.org/entity/Q30294097	Universidad Técnica de Babahoyo	10.26910
http://www.wikidata.org/entity/Q11660409	Institute of Electrical Engineers of Japan	10.1541
http://www.wikidata.org/entity/Q6979369	National Weather Association	10.15191
http://www.wikidata.org/entity/Q4219243	Kemerovo Institute of Food Science and Technology	10.21179
http://www.wikidata.org/entity/Q17101323	Universities Federation for Animal Welfare	10.7120
http://www.wikidata.org/entity/Q10851013	INFOCOMP Journal of Computer Science	10.18760
http://www.wikidata.org/entity/Q7552674	Society of Vacuum Coaters	10.14332
http://www.wikidata.org/entity/Q1139380	National Speleological Society	10.4311
http://www.wikidata.org/entity/Q10286407	Q10286407	10.7867
http://www.wikidata.org/entity/Q4358493	University of Hawaii Press	10.21313
http://www.wikidata.org/entity/Q6101702	Real Academia de Medicina y Cirugía de Andalucía Oriental	10.15568
http://www.wikidata.org/entity/Q464069	American Educational Research Association	10.3102
http://www.wikidata.org/entity/Q4970117	British Institute of Non-Destructive Testing	10.1784
http://www.wikidata.org/entity/Q25058451	Society for the Experimental Analysis of Behavior	10.1901
http://www.wikidata.org/entity/Q9379183	Q9379183	10.15804
http://www.wikidata.org/entity/Q30266742	Fucape Business School	10.15728
http://www.wikidata.org/entity/Q502470	Johnson Matthey	10.1595
http://www.wikidata.org/entity/Q30291734	Society of Wood Science and Technology	10.22382
http://www.wikidata.org/entity/Q6970791	National Association of Therapeutic Schools and Programs	10.19157
http://www.wikidata.org/entity/Q15758715	Singapore Medical Journal	10.11622
http://www.wikidata.org/entity/Q15746649	Journal of Hebrew Scriptures	10.5508
http://www.wikidata.org/entity/Q1847733	Pelita Harapan University	10.19166
http://www.wikidata.org/entity/Q16957865	Nigerian Turkish Nile University	10.20321
http://www.wikidata.org/entity/Q11507755	The Geological Society of Japan	10.5575
http://www.wikidata.org/entity/Q1232831	Universidade Federal do Paraná	10.5380
http://www.wikidata.org/entity/Q1388776	University of Niš	10.22190
http://www.wikidata.org/entity/Q6974762	National Parks Board	10.26492
http://www.wikidata.org/entity/Q12523378	Universitas Mercu Buana Yogyakarta	10.26486
http://www.wikidata.org/entity/Q7894353	Universidade Católica Dom Bosco	10.20435
http://www.wikidata.org/entity/Q1472245	Bauman Moscow State Technical University	10.18698
http://www.wikidata.org/entity/Q7350767	Robert W. Woodruff Library, Atlanta University Center	10.22595
http://www.wikidata.org/entity/Q15750751	Journal of Jewish Studies	10.18647
http://www.wikidata.org/entity/Q7895150	University of Caldas	10.17151
http://www.wikidata.org/entity/Q4196666	Ivanovo State University of Chemistry and Technology	10.6060
http://www.wikidata.org/entity/Q10372065	Q10372065	10.11606
http://www.wikidata.org/entity/Q653439	Ștefan cel Mare University of Suceava	10.4316
http://www.wikidata.org/entity/Q466793	American Society for Engineering Education	10.18260
http://www.wikidata.org/entity/Q27991302	International Scientific Information Inc.	10.12659
http://www.wikidata.org/entity/Q188822	Asian Development Bank	10.22617
http://www.wikidata.org/entity/Q7554893	Soil and Water Conservation Society	10.2489
http://www.wikidata.org/entity/Q2065921	Southern Federal University	10.18522
http://www.wikidata.org/entity/Q4406402	Samara State Technical University	10.14498
http://www.wikidata.org/entity/Q4743062	American Association of Family and Consumer Sciences	10.14307
http://www.wikidata.org/entity/Q1524107	The Company of Biologists	10.1242
http://www.wikidata.org/entity/Q1019662	Böhlau	10.7767
http://www.wikidata.org/entity/Q1019662	Böhlau	10.7788
http://www.wikidata.org/entity/Q15762776	West Indian Medical Journal	10.7727
http://www.wikidata.org/entity/Q1145992	Gadjah Mada University	10.22146
http://www.wikidata.org/entity/Q4651818	AIBR. Asociación de Antropólogos Iberoamericanos en Red	10.11156
http://www.wikidata.org/entity/Q3446028	Royal Conservatoire of Scotland	10.14439
http://www.wikidata.org/entity/Q4095958	Bratsk State University	10.18324
http://www.wikidata.org/entity/Q5148828	Colorado Library Consortium	10.29087
http://www.wikidata.org/entity/Q782100	Society for Industrial and Applied Mathematics	10.1137
http://www.wikidata.org/entity/Q4250919	State University of Malang	10.17977
http://www.wikidata.org/entity/Q1573634	Udayana University	10.24843
http://www.wikidata.org/entity/Q30259592	Japan Primary Care Association	10.14442
http://www.wikidata.org/entity/Q2354119	Ural State University of Economics	10.29141
http://www.wikidata.org/entity/Q954828	CRC Press	10.1201
http://www.wikidata.org/entity/Q657590	University of Economics in Katowice	10.22367
http://www.wikidata.org/entity/Q4692008	Agency for Healthcare Research and Quality	10.23970
http://www.wikidata.org/entity/Q465925	American Oriental Society	10.7817
http://www.wikidata.org/entity/Q27727052	Medical student research journal	10.15404
http://www.wikidata.org/entity/Q6156377	CES University	10.21615
http://www.wikidata.org/entity/Q466113	American Physical Society	10.1103
http://www.wikidata.org/entity/Q5281940	Discovery Medicine	10.24976
http://www.wikidata.org/entity/Q30281460	Agrifood Research Finland	10.2137
http://www.wikidata.org/entity/Q27725398	Global cardiology science & practice	10.21542
http://www.wikidata.org/entity/Q10286266	Q10286266	10.18222
http://www.wikidata.org/entity/Q10372600	Q10372600	10.17767
http://www.wikidata.org/entity/Q30289534	GeoScienceWorld	10.2113
http://www.wikidata.org/entity/Q2252525	Schwabe AG	10.24894
http://www.wikidata.org/entity/Q30263714	Federal Research Institute for Health Organization and Informatics	10.21045
http://www.wikidata.org/entity/Q30263344	Institute for Cognitive Science	10.17791
http://www.wikidata.org/entity/Q10302865	Q10302865	10.11137
http://www.wikidata.org/entity/Q6884705	Mizoram University	10.22232
http://www.wikidata.org/entity/Q5821470	Q5821470	10.22136
http://www.wikidata.org/entity/Q1574578	Qatar University	10.29117
http://www.wikidata.org/entity/Q12523459	Q12523459	10.26623
http://www.wikidata.org/entity/Q458921	Hungarian Academy of Sciences Library and Information Centre	10.16892
http://www.wikidata.org/entity/Q1423960	Open University of Israel	10.22262
http://www.wikidata.org/entity/Q15752320	Pakistan Journal of Medical Sciences	10.12669
http://www.wikidata.org/entity/Q5503114	Freshwater Biological Association	10.5268
http://www.wikidata.org/entity/Q1942903	Mohr Siebeck Verlag	10.1628
http://www.wikidata.org/entity/Q5013372	COMSATS Institute of Information Technology	10.26652
http://www.wikidata.org/entity/Q3153232	International Bee Research Association	10.3896
http://www.wikidata.org/entity/Q6040979	Institute of West Asian Studies	10.5895
http://www.wikidata.org/entity/Q30298863	Sciences and Education Research Council	10.14684
http://www.wikidata.org/entity/Q30298908	Federação Brasileira de Psicodrama	10.15329
http://www.wikidata.org/entity/Q5017841	Caister Academic Press	10.21775
http://www.wikidata.org/entity/Q1161297	University of Sussex	10.20919
http://www.wikidata.org/entity/Q4460099	Togliatti State University	10.18323
http://www.wikidata.org/entity/Q94473	I.Ya. Horbachevsky Ternopil State Medical University of Ministry of Health Care of Ukraine	10.11603
http://www.wikidata.org/entity/Q5773406	Historic Brass Society	10.2153
http://www.wikidata.org/entity/Q4745014	American Society for Clinical Pathology	10.1309
http://www.wikidata.org/entity/Q1751928	Linnaeus University	10.15626
http://www.wikidata.org/entity/Q1217258	John von Neumann Computer Society	10.26801
http://www.wikidata.org/entity/Q2333445	Ryazan State Medical University	10.23888
http://www.wikidata.org/entity/Q2840233	Universidade do Estado do Rio de Janeiro	10.12957
http://www.wikidata.org/entity/Q29891111	MedCrave Group	10.15406
http://www.wikidata.org/entity/Q4179103	American Roentgen Ray Society	10.2214
http://www.wikidata.org/entity/Q29519946	Brazilian Association of Water Resources	10.21168
http://www.wikidata.org/entity/Q670649	Irkutsk State University	10.26516
http://www.wikidata.org/entity/Q4732346	Alliance for Children and Families	10.12679
http://www.wikidata.org/entity/Q4732346	Alliance for Children and Families	10.1606
http://www.wikidata.org/entity/Q22661179	Foundation for Open Access Statistics	10.18637
http://www.wikidata.org/entity/Q6687296	Ukrainian State University of Railway Transport	10.18664
http://www.wikidata.org/entity/Q5535301	Geological Association of Canada	10.12789
http://www.wikidata.org/entity/Q1641788	University of Rhode Island	10.23860
http://www.wikidata.org/entity/Q3152127	UNESCO Institute for Statistics	10.15220
http://www.wikidata.org/entity/Q6048306	International Association for Korean Language Education	10.18209
http://www.wikidata.org/entity/Q30266543	University of Human Development	10.21928
http://www.wikidata.org/entity/Q1557861	University of Évora	10.24902
http://www.wikidata.org/entity/Q19745807	Q19745807	10.25126
http://www.wikidata.org/entity/Q19744853	Warmadewa University	10.22225
http://www.wikidata.org/entity/Q26841841	Cancer biology & medicine	10.20892
http://www.wikidata.org/entity/Q28401989	International Speech Communication Association	10.21437
http://www.wikidata.org/entity/Q5990205	University of Raparin	10.26750
http://www.wikidata.org/entity/Q12200522	Q12200522	10.26621
http://www.wikidata.org/entity/Q27724708	International journal of medical education	10.5116
http://www.wikidata.org/entity/Q1278206	Eastern Kentucky University	10.26681
http://www.wikidata.org/entity/Q7375045	Royal Zoological Society of New South Wales	10.7882
http://www.wikidata.org/entity/Q4744238	American Journal of Comparative Law	10.5131
http://www.wikidata.org/entity/Q1123198	Nanzan University	10.18874
http://www.wikidata.org/entity/Q7374857	Royal Society of Tasmania	10.26749
http://www.wikidata.org/entity/Q10387859	Oporto Global University	10.21788
http://www.wikidata.org/entity/Q30283661	Society for the Study of Reproduction	10.1095
http://www.wikidata.org/entity/Q658192	Vilnius University	10.15388
http://www.wikidata.org/entity/Q12788726	Faculty of Organizational Sciences	10.7595
http://www.wikidata.org/entity/Q1665167	Institute of Mathematical Statistics	10.1214
http://www.wikidata.org/entity/Q4446047	Sumy State University	10.21272
http://www.wikidata.org/entity/Q7276080	RCC Institute of Information Technology	10.21841
http://www.wikidata.org/entity/Q30259606	Korean Society for Quality Management	10.7469
http://www.wikidata.org/entity/Q486737	Korea Electric Power Corporation	10.18770
http://www.wikidata.org/entity/Q4743578	American Dairy Science Association	10.3168
http://www.wikidata.org/entity/Q637099	Jan Evangelista Purkyně University in Ústí nad Labem	10.21062
http://www.wikidata.org/entity/Q648724	IGI Global	10.4018
http://www.wikidata.org/entity/Q30284428	National Council for Scientific Research	10.22453
http://www.wikidata.org/entity/Q19573532	Oxford Institute for Energy Studies	10.26889
http://www.wikidata.org/entity/Q4331465	Odessa National Polytechnic University	10.15276
http://www.wikidata.org/entity/Q3267626	Federal Reserve Bank of Philadelphia	10.21799
http://www.wikidata.org/entity/Q7256444	Psychomusicology: Music, Mind and Brain	10.5084
http://www.wikidata.org/entity/Q4958751	Brazilian Linguistics Association	10.25189
http://www.wikidata.org/entity/Q15750515	The International Journal of Digital Accounting Research	10.4192
http://www.wikidata.org/entity/Q15754815	Operative Dentistry	10.2341
http://www.wikidata.org/entity/Q1144750	Queensland University of Technology	10.5204
http://www.wikidata.org/entity/Q1049470	University of Waterloo	10.15353
http://www.wikidata.org/entity/Q28104173	Litwin Books, LLC	10.24242
http://www.wikidata.org/entity/Q27727537	Egitimde ve psikolojide olcme ve degerlendirme dergisi	10.21031
http://www.wikidata.org/entity/Q15764060	Max Weber Studies	10.15543
http://www.wikidata.org/entity/Q27723060	Internet mathematics	10.24166
http://www.wikidata.org/entity/Q7552261	Society for Underwater Technology	10.3723
http://www.wikidata.org/entity/Q30287810	Krasnoyarsk State Medical University	10.20333
http://www.wikidata.org/entity/Q4513533	Chernihiv National University of Technology	10.25140
http://www.wikidata.org/entity/Q27720087	Egeszsegtudomany	10.29179
http://www.wikidata.org/entity/Q5391928	National University of the Center of Peru	10.26490
http://www.wikidata.org/entity/Q6431893	Korean Ocean Research and Development Institute	10.4217
http://www.wikidata.org/entity/Q1378320	Swarthmore College	10.24968
http://www.wikidata.org/entity/Q1458695	University of Kharkiv	10.26565
http://www.wikidata.org/entity/Q30294132	Corporación Universitaria Rafael Nuñez	10.22519
http://www.wikidata.org/entity/Q5262972	Crop Breeding and Applied Biotechnology	10.13082
http://www.wikidata.org/entity/Q1230936	Geological Society of London	10.1144
http://www.wikidata.org/entity/Q12321662	Danish Chemical Society	10.3891
http://www.wikidata.org/entity/Q11508118	Japan Society of Geoinformatics	10.6010
http://www.wikidata.org/entity/Q12599115	North Pacific Anadromous Fish Commission	10.23849
http://www.wikidata.org/entity/Q7855268	Turkish Education Association	10.15390
http://www.wikidata.org/entity/Q6092473	Turkish Society of Cardiology	10.5543
http://www.wikidata.org/entity/Q6659258	Living Reviews	10.12942
http://www.wikidata.org/entity/Q25517611	Estonian Association for Applied Linguistics	10.5128
http://www.wikidata.org/entity/Q2503528	Federal Reserve Bank of Minneapolis	10.21034
http://www.wikidata.org/entity/Q1071609	Chiang Mai University	10.12982
http://www.wikidata.org/entity/Q3626612	Q3626612	10.19249
http://www.wikidata.org/entity/Q5193241	Cultural Studies Association	10.25158
http://www.wikidata.org/entity/Q6715186	MDPI	10.20944
http://www.wikidata.org/entity/Q6715186	MDPI	10.3390
http://www.wikidata.org/entity/Q2095524	Indian National Science Academy	10.16943
http://www.wikidata.org/entity/Q12719874	Mircea cel Bătrân Naval Academy	10.21279
http://www.wikidata.org/entity/Q30281928	Korea Center for Disease Control and Prevention	10.24171
http://www.wikidata.org/entity/Q16489062	Q16489062	10.20313
http://www.wikidata.org/entity/Q16489062	Q16489062	10.5710
http://www.wikidata.org/entity/Q6040263	Institute of Engineering & Fertilizer Research	10.24081
http://www.wikidata.org/entity/Q11801598	Q11801598	10.26774
http://www.wikidata.org/entity/Q5708711	Q5708711	10.11160
http://www.wikidata.org/entity/Q631583	Q631583	10.17075
http://www.wikidata.org/entity/Q498407	University of Latvia	10.22364
http://www.wikidata.org/entity/Q2007643	Riga Stradiņš University	10.25143
http://www.wikidata.org/entity/Q4315127	National University of Food Technologies	10.24263
http://www.wikidata.org/entity/Q30289493	British Editorial Society of Bone & Joint Surgery	10.1302
http://www.wikidata.org/entity/Q30285381	Slovenian Forestry Institute	10.20315
http://www.wikidata.org/entity/Q6049045	International Center for Promotion of Enterprises	10.21571
http://www.wikidata.org/entity/Q483133	Korean Language Society	10.22557
http://www.wikidata.org/entity/Q5412271	European Association of Geochemistry	10.7185
http://www.wikidata.org/entity/Q15767397	Journal of the Korean Society for Industrial and Applied Mathematics	10.12941
http://www.wikidata.org/entity/Q29371259	American Society of Andrology	10.2164
http://www.wikidata.org/entity/Q1249005	University of Dundee	10.20933
http://www.wikidata.org/entity/Q4743596	American Dental Association	10.14219
http://www.wikidata.org/entity/Q10286292	Q10286292	10.6005
http://www.wikidata.org/entity/Q2495772	Universidade do Sul de Santa Catarina	10.19177
http://www.wikidata.org/entity/Q3772943	Universidad ORT Uruguay	10.18861
http://www.wikidata.org/entity/Q22095741	Moise A. Khayrallah Center for Lebanese Diaspora Studies	10.24847
http://www.wikidata.org/entity/Q6431618	Korea Deposit Insurance Corporation	10.26588
http://www.wikidata.org/entity/Q3394180	National Police of Colombia	10.22335
http://www.wikidata.org/entity/Q24529003	Japanese Society of Pharmaceutical Health Care and Sciences	10.5649
http://www.wikidata.org/entity/Q2822255	Kozminski University	10.7206
http://www.wikidata.org/entity/Q6540064	Water Environment Federation	10.2175
